floor,total_floor,gym,lift,property_age,property_size,swimming_pool,rent,deposit,type,furnishing,lease_type,locality,parking,building_type,property_id,count
2,3.0,0,0,0,750,0,7500,75000,0,2,0,2066,0,1,ff8081814c6a5b4e014c6b055caa034d,49.0
3,4.0,1,1,2,1140,1,14000,120000,1,2,0,667,0,0,ff8081814c6a5b4e014c6be15f530617,49.0
2,2.0,0,0,1,1050,0,15000,150000,1,2,0,834,0,1,ff8081814c6a5b4e014c6e155b9707b9,49.0
4,4.0,1,1,4,630,1,13750,60000,0,2,0,655,0,0,ff8081814c6a5b4e014c6e72729d0989,49.0
0,2.0,0,0,2,800,0,13000,40000,1,2,1,1079,3,1,ff8081814c6a5b4e014c6ee764450ba6,49.0
0,2.0,0,0,7,600,0,18000,180000,1,2,0,675,3,1,ff8081814c71c56e014c7443d697040b,49.0
2,3.0,0,0,4,1200,0,14000,150000,1,2,3,1403,0,0,ff8081814c71c56e014c74c5825205ca,49.0
0,2.0,0,0,15,1551,0,27000,250000,4,2,3,1940,0,2,ff8081814c71c56e014c78a6d5450c70,48.0
0,2.0,0,0,12,1000,0,18000,180000,1,1,3,242,1,1,ff8081814c71c56e014c78ef34fd0dd9,48.0
2,5.0,0,1,6,1776,0,21000,200000,2,2,0,873,0,0,ff8081814c71c56e014c796b89d3100d,48.0
3,3.0,0,0,0,620,0,9500,40000,0,2,3,963,0,0,ff8081814c7b6d96014c7ef0000908c4,48.0
3,4.0,0,0,3,1110,0,19500,160000,2,2,3,1440,3,1,ff8081814c82a716014c82da24ed00b7,48.0
4,5.0,0,0,1,350,0,8000,500000,0,2,0,1476,3,1,ff8081814c82a716014c82e3f80f010e,48.0
0,1.0,0,0,4,1400,0,13500,100000,2,1,3,963,0,2,ff8081814c82a716014c83a1cfe804d8,48.0
3,4.0,0,1,5,1500,0,23500,200000,2,2,0,766,0,0,ff8081814c82a716014c83a6464f04ed,48.0
1,2.0,0,0,1,660,0,12000,110000,1,2,3,963,0,1,ff8081814c82a716014c83d3424805c9,48.0
2,5.0,0,1,2,450,0,6000,30000,0,2,0,2288,3,0,ff8081814c82a716014c83f86acc0674,48.0
2,3.0,0,1,1,825,0,16000,160000,1,2,3,963,0,1,ff8081814c85ba5d014c87d0ade401d6,48.0
3,4.04628537735849,0,0,3,200,0,4000,40000,5,2,1,2164,0,1,ff8081814c85ba5d014c87d83bec01f1,48.0
1,3.0,0,0,2,800,0,6500,30000,1,2,0,1335,0,0,ff8081814c85ba5d014c87ec6285023d,48.0
17,19.0,1,1,5,1690,1,11000,60000,2,2,1,1440,0,0,ff8081814c85ba5d014c8848cfd4045b,48.0
2,2.0,0,0,0,160,0,4500,30000,5,1,1,851,3,1,ff8081814c85ba5d014c88d2779d07eb,48.0
1,2.0,0,0,2,800,0,9500,95000,1,2,0,351,3,1,ff8081814c85ba5d014c88f02f190887,48.0
1,2.0,0,0,0,580,0,9000,90000,0,2,3,1093,3,2,ff8081814c85ba5d014c88f8527508ba,48.0
1,4.0,1,1,6,1453,0,20000,150000,1,2,3,766,0,0,ff8081814c85ba5d014c894f4dd10b00,47.0
1,2.0,0,0,10,1300,0,16000,160000,2,2,0,147,0,1,ff8081814c89e06f014c89e70fcf001c,47.0
0,2.0,0,0,5,1200,0,20000,200000,1,2,3,1440,0,1,ff8081814c89e06f014c8d258c7804fc,47.0
1,2.0,0,0,7,500,0,7500,75000,0,2,3,1176,3,1,ff8081814c89e06f014c8d3561b50540,47.0
4,4.0,0,0,2,250,0,5000,20000,5,2,0,1494,3,0,ff8081814c89e06f014c8e1f57a60ae4,47.0
1,2.0,0,0,6,900,0,9000,90000,1,2,3,1256,3,1,ff8081814c89e06f014c8e30c4710b43,47.0
1,4.0,0,0,2,900,0,12000,120000,1,2,0,1256,0,1,ff8081814c89e06f014c8f0cb0621005,47.0
8,8.0,1,1,8,1450,1,25500,175000,2,2,3,1148,0,0,ff8081814c89e06f014c8f46a5c110c3,47.0
6,12.0,1,1,2,1375,1,15000,150000,1,2,3,993,0,0,ff8081814c89e06f014c8f5148f910ee,47.0
0,1.0,0,0,20,450,0,7500,75000,0,2,1,812,3,1,ff8081814c923ee1014c927640f70140,47.0
1,2.0,0,0,12,1100,0,18500,150000,1,2,0,963,3,1,ff8081814c923ee1014c928715b0018f,47.0
1,2.0,0,0,10,400,0,5000,40000,0,2,3,332,3,1,ff8081814c923ee1014c933b31620527,47.0
2,4.0,1,1,1,920,1,7900,47000,1,2,3,470,0,0,ff8081814c923ee1014c94c356220a6d,47.0
0,2.0,0,0,1,800,0,11500,115000,1,2,3,2108,0,1,ff8081814c971e8a014c9860579f0581,47.0
0,3.0,0,0,1,600,0,11000,100000,1,2,0,963,3,1,ff8081814c971e8a014c987573a605fe,47.0
0,2.0,0,0,2,750,0,12000,120000,1,2,3,2328,3,1,ff8081814c971e8a014c987778c0060c,47.0
3,3.0,0,0,1,640,0,8500,85000,1,2,0,2312,3,1,ff8081814c971e8a014c989ca80b06c3,47.0
0,2.0,0,0,1,1350,0,17000,170000,2,2,0,1819,0,1,ff8081814c971e8a014c98c7e98907a4,46.0
2,4.0,0,1,5,1040,1,12000,120000,1,2,3,583,0,0,ff8081814c971e8a014c9d6b5b6e13d0,46.0
2,5.0,1,1,6,1365,0,20000,200000,1,2,0,1563,0,0,ff8081814c9d8c0c014c9da3a67c006c,46.0
0,2.0,0,0,12,900,0,11000,110000,1,2,3,583,3,1,ff8081814c9d8c0c014c9dd479df01b2,46.0
1,2.0,0,0,25,1300,0,22000,200000,1,2,0,936,0,1,ff8081814ca1cc06014ca20f6ef60184,46.0
0,0.0,0,0,2,900,0,10500,63000,1,2,3,1829,0,2,ff8081814ca1cc06014ca221164001ba,46.0
3,3.0,0,0,4,400,0,6500,60000,0,1,0,279,3,1,ff8081814ca1cc06014ca2752b3d03d7,46.0
0,1.0,0,0,0,1700,0,25000,200000,2,2,0,528,0,2,ff8081814ca1cc06014ca2a801ab0518,46.0
1,2.0,0,0,0,400,0,8500,85000,0,2,0,1348,3,1,ff8081814ca1cc06014ca35000ab08d4,46.0
2,3.189112201297674,0,0,10,1200,0,15000,200000,2,2,3,1814,3,1,ff8081814ca1cc06014ca6ee8fb4115e,46.0
3,4.0,0,0,1,500,0,8500,60000,0,2,0,1475,2,0,ff8081814ca1cc06014ca70e92941248,46.0
1,4.0,0,0,0,600,0,5000,60000,0,2,3,124,3,1,ff8081814ca1cc06014ca785c3551566,46.0
2,3.0,0,0,1,550,0,6800,25000,0,2,0,1133,3,1,ff8081814ca1cc06014ca7c86f741770,46.0
3,4.0,0,1,4,1150,0,13000,130000,1,2,0,881,0,0,ff8081814ca1cc06014ca7dd0c981820,46.0
2,2.0,0,0,0,850,0,16000,160000,1,2,3,166,0,1,ff8081814ca1cc06014ca7ececc11890,46.0
1,2.0,0,0,2,1200,0,22000,220000,2,2,3,1793,0,2,ff8081814ca1cc06014ca840702a1aa2,46.0
2,3.0,1,1,5,625,1,16500,100000,1,0,0,655,3,0,ff8081814ca86486014ca8eb51400214,46.0
0,3.0,0,0,5,1200,0,25000,100000,1,1,0,320,3,1,ff8081814ca86486014cabd5e05a06b7,46.0
0,4.0,0,1,3,1070,1,14000,140000,1,2,3,1819,0,0,ff8081814ca86486014cac645c970a4e,46.0
2,2.0,0,0,2,850,0,9000,50000,1,2,3,871,3,1,ff8081814ca86486014cac6a2e120a6c,46.0
1,4.0,0,1,5,1089,0,20000,140000,1,2,3,626,0,0,ff8081814ca86486014cacca40670cbe,46.0
1,5.0,1,1,4,1400,1,21000,210000,2,2,3,1717,0,0,ff8081814ca86486014cad1a848d0ee7,45.0
1,3.0,0,0,10,1200,0,18000,180000,1,2,2,1273,0,1,ff8081814ca86486014cae42c4ca150a,45.0
0,1.0,1,1,4,1095,0,18000,100000,1,2,3,789,0,1,ff8081814ca86486014cb10ecdcb190e,45.0
0,2.0,0,0,7,620,0,8500,85000,0,2,3,367,3,1,ff8081814ca86486014cb136860019c2,45.0
2,1.0,0,0,0,500,0,4500,45000,0,2,0,2328,3,0,ff8081814ca86486014cb20612c61e88,45.0
0,3.0,0,1,8,1100,0,12500,125000,1,2,3,2312,0,0,ff8081814ca86486014cb22f76251f81,45.0
1,3.0,0,0,15,550,0,20000,200000,0,2,0,758,0,0,ff8081814ca86486014cb271f4e3210b,45.0
1,1.0,0,0,5,1000,0,14000,100000,1,2,3,459,0,1,ff8081814ca86486014cb2e3a89c23a1,45.0
3,4.0,1,1,5,1185,1,22000,150000,1,2,3,2288,0,0,ff8081814ca86486014cb383c68b2600,45.0
0,2.0,0,0,3,600,0,15000,120000,1,2,3,2123,3,1,ff8081814cb62442014cb683b80f01b1,45.0
0,2.037134612972024,0,0,3,1225,0,20000,200000,1,2,3,826,0,1,ff8081814cb6d4be014cb6fd258100ec,45.0
2,2.0,0,0,1,800,0,13000,80000,1,2,3,351,1,1,ff8081814cb6d4be014cb76abba503d5,45.0
0,3.0,0,0,2,600,0,8000,80000,1,2,3,1462,3,1,ff8081814cb771fb014cb77e3c0d0067,45.0
2,2.0,0,0,10,800,0,13000,130000,1,2,3,2247,0,1,ff8081814cb771fb014cbb34fc790981,45.0
2,2.0,0,0,0,780,0,8000,50000,1,2,0,963,0,1,ff8081814cb771fb014cbb4a1a9109d5,45.0
3,3.0,1,1,8,1100,0,20000,150000,1,2,0,2288,0,0,ff8081814cb771fb014cbb7b2e170acb,45.0
1,7.0,1,1,0,845,1,8000,80000,1,2,0,420,0,0,ff8081814cb771fb014cbb89e2fa0b03,45.0
4,4.0,1,1,2,1065,1,8500,50000,2,2,0,602,0,0,ff8081814cb771fb014cbbed3d2a0d38,44.0
3,4.0,1,1,7,1300,0,28500,250000,1,2,3,1572,0,0,ff8081814cb771fb014cbc3a56d90ecc,44.0
2,2.0,0,0,3,150,0,4000,30000,5,1,0,2314,3,1,ff8081814cb771fb014cbc7509691047,44.0
3,4.0,1,1,2,1285,1,17000,170000,1,2,3,351,0,0,ff8081814cb771fb014cbcb50bee11e0,44.0
3,3.0,0,0,1,350,0,5000,40000,5,2,1,635,3,0,ff8081814cb771fb014cbcc3a6cd1239,44.0
0,4.0,0,0,1,600,0,10500,105000,0,2,0,963,0,0,ff8081814cb771fb014cbcda7b4d12c9,44.0
1,4.0,0,0,1,800,0,16000,160000,1,2,0,963,0,1,ff8081814cb771fb014cbcdd910d12df,44.0
1,3.0,0,0,2,1600,0,16000,160000,2,2,0,963,0,1,ff8081814cb771fb014cbce3af4712fb,44.0
1,3.0,0,0,5,800,0,14000,140000,1,2,3,410,0,1,ff8081814cb771fb014cbcee064e133c,44.0
1,3.0,0,0,1,800,0,10500,80000,1,2,0,2271,3,1,ff8081814cb771fb014cbd0e88bc140e,44.0
1,5.0,1,1,1,840,1,13000,78000,1,2,3,668,0,0,ff8081814cb771fb014cc152c46c1e9b,44.0
0,2.0,0,0,5,1100,0,13000,130000,1,2,0,279,0,1,ff8081814cb771fb014cc20a28ee2309,44.0
0,2.0,0,0,2,850,0,9500,90000,1,2,0,1092,3,1,ff8081814cb771fb014cc21b7bbf238e,44.0
1,4.0,1,1,0,1289,0,13000,130000,1,2,3,991,0,0,ff8081814cb771fb014cc2d4716b2656,44.0
5,5.0,1,1,3,820,1,14000,120000,1,2,0,948,0,0,ff8081814cb771fb014cc5e13ec12a63,43.0
2,4.0,0,1,7,1212,0,16000,150000,1,2,3,424,0,0,ff8081814cb771fb014cc5fc3ae52ae8,43.0
1,1.0,0,0,10,1000,0,14000,90000,1,2,0,1829,0,1,ff8081814cb771fb014cc68599b32ded,43.0
1,3.0,0,0,1,1500,0,18000,180000,3,2,0,877,3,1,ff8081814cb771fb014cc6b6564e2f27,43.0
1,2.7349788082772375,0,0,0,1000,0,7000,35000,1,2,0,470,1,1,ff8081814cb771fb014cc6d40e6d2fba,43.0
1,3.0,0,0,5,800,0,7500,35000,1,2,0,470,3,1,ff8081814cb771fb014cc6d593a12fc7,43.0
2,3.0,0,0,0,1000,0,8000,40000,1,2,0,470,1,0,ff8081814cb771fb014cc6d6b84a2fcd,43.0
3,3.0,0,0,15,600,0,7500,75000,0,2,1,1479,1,2,ff8081814cb771fb014cc6ed731e3056,43.0
11,18.0,1,1,4,1850,1,40000,250000,2,2,3,231,0,0,ff8081814cb771fb014cc6f392003087,43.0
1,3.0,0,0,2,1200,0,16000,96000,2,2,0,236,3,1,ff8081814cb771fb014cc705a8883105,43.0
4,5.400425230333097,1,1,6,1100,0,20000,100000,1,2,3,360,0,1,ff8081814cb771fb014cc73874d531f6,43.0
2,4.0,0,0,1,450,0,14000,72000,0,2,3,360,3,0,ff8081814cb771fb014ccb09506b3b35,43.0
0,1.0,0,0,0,1250,0,22000,220000,1,2,3,1440,0,1,ff8081814cb771fb014ccc0a35304270,43.0
1,2.7349788082772375,0,0,10,750,0,10000,60000,1,2,3,236,0,1,ff8081814cb771fb014ccfdf0ca94bf9,43.0
3,2.0,0,0,1,650,0,6700,40000,0,2,0,871,3,1,ff8081814cb771fb014cd04836924e4c,43.0
1,5.0,0,0,6,1347,0,13000,100000,1,2,3,833,0,0,ff8081814cb771fb014cd0da99ac5272,43.0
2,2.0,0,0,0,900,0,15000,150000,1,2,3,1631,0,1,ff8081814cd0f416014cd121d2510111,43.0
1,2.7349788082772375,0,0,10,550,0,8000,60000,0,2,3,963,3,1,ff8081814cd0f416014cd135498d0187,42.0
0,2.0,0,0,13,1200,0,15000,150000,1,2,0,1785,3,1,ff8081814cd15f41014cd181f0d400d3,42.0
1,2.7349788082772375,0,0,0,600,0,12000,50000,1,2,0,789,0,1,ff8081814cd15f41014cd18742af00ec,42.0
4,4.0,0,0,3,200,0,6000,25000,5,2,1,789,3,1,ff8081814cd15f41014cd18ad70e00fd,42.0
3,4.04628537735849,0,0,0,600,0,11500,50000,1,2,3,789,0,1,ff8081814cd15f41014cd190ed050120,42.0
0,1.0,0,0,0,350,0,6000,60000,0,1,3,1286,3,1,ff8081814cd15f41014cd1911acf0124,42.0
11,12.0,0,1,6,1000,1,12000,25000,1,2,3,2288,0,0,ff8081814cd1bbeb014cd23e625a0232,42.0
3,3.0,0,0,1,700,0,10000,60000,0,2,3,2288,0,1,ff8081814cd1bbeb014cd6055cf10c9c,42.0
1,2.0,0,0,2,750,0,10500,60000,1,2,3,1154,3,1,ff8081814cd1bbeb014cd6572d620eec,42.0
1,3.0,0,0,1,1700,0,15000,150000,2,2,3,963,1,1,ff8081814cd1bbeb014cd6ac0049114d,42.0
2,4.0,1,0,3,1480,1,18000,180000,2,2,3,1315,0,0,ff8081814cd1bbeb014cd6cb6c38121e,42.0
0,2.0,0,0,20,950,0,18000,120000,1,2,3,159,0,1,ff8081814cd8211b014cd9f93630015d,42.0
2,4.0,0,0,10,800,0,14000,140000,1,2,3,453,0,0,ff8081814cd8211b014cda549e7702cd,42.0
1,2.0,0,0,25,400,0,9500,150000,0,2,3,2276,3,1,ff8081814cd8211b014cda9833a80459,42.0
2,2.0,1,1,0,962,0,12500,100000,1,2,3,1987,0,0,ff8081814cd8211b014cdad07a6f0617,42.0
1,4.0,0,0,2,600,0,10000,100000,1,2,3,1704,3,1,ff8081814cd8211b014cdb0b14510794,42.0
1,2.0,0,0,7,500,0,5000,50000,0,1,0,1440,3,1,ff8081814cdb1b56014cdb922953037f,42.0
3,3.0,0,0,5,900,0,19500,97500,1,2,3,1398,0,0,ff8081814ce18fb5014ce1c6355a0105,42.0
0,1.0,0,0,2,600,0,10000,50000,1,2,0,2083,3,1,ff8081814ce18fb5014ce478fb190578,42.0
3,3.0,0,0,0,500,0,8000,40000,0,2,1,1157,3,0,ff8081814ce18fb5014ce50de83209d3,42.0
1,2.0,0,0,0,1000,0,10000,50000,1,2,3,1157,0,0,ff8081814ce18fb5014ce5199aae0a37,42.0
1,5.0,0,1,0,2000,0,55000,800000,2,2,0,1857,0,0,ff8081814ce18fb5014ce525582c0a8c,42.0
1,5.0,1,1,0,1255,1,20000,180000,2,2,3,2075,0,0,ff8081814ce18fb5014ce569d0f40cbc,42.0
0,0.0,0,0,6,700,0,14500,50000,1,2,3,278,3,2,ff8081814ce18fb5014ce5df280f0fc0,42.0
2,4.0,0,0,2,700,0,7500,1,1,2,0,541,0,0,ff8081814ce18fb5014ce647f4961329,42.0
2,2.0,0,0,15,700,0,11000,110000,1,2,3,1901,3,1,ff8081814ce18fb5014ce97dc9fd1a22,42.0
3,3.0,1,1,2,1400,1,35000,450000,2,2,0,1034,0,0,ff8081814ce18fb5014ce9a0b46b1a8d,42.0
0,4.0,0,0,4,500,0,9500,30000,0,2,0,1494,3,1,ff8081814ce18fb5014ce9c59cea1b4d,42.0
1,4.0,1,1,1,1450,0,20000,100000,2,2,3,1338,0,0,ff8081814ce18fb5014ce9f6564a1cb3,42.0
2,3.0,0,0,4,500,0,7000,60000,0,2,0,964,3,0,ff8081814ce18fb5014ce9f8a7cb1cc4,42.0
0,4.0,0,0,2,600,0,16000,160000,0,2,3,673,3,0,ff8081814ce18fb5014ceae420a62351,41.0
2,2.0,0,0,0,4500,0,65000,700000,3,2,0,1631,0,1,ff8081814cee6912014cefcdbe580a0f,41.0
2,2.0,0,0,0,900,0,10000,40000,1,2,3,1133,3,1,ff8081814cee6912014cf022d62d0cb0,41.0
1,2.0,0,0,6,1200,0,20000,100000,1,2,0,231,0,1,ff8081814cee6912014cf04924180de7,41.0
3,3.0,0,1,1,720,0,10000,75000,1,2,0,1778,0,0,ff8081814cf0d662014cf3dee9480624,41.0
4,10.0,1,1,3,1854,1,35000,350000,2,0,0,574,0,0,ff8081814cf0d662014cf4176d160789,41.0
2,3.0,0,0,0,800,0,20000,150000,1,2,3,176,0,1,ff8081814cf0d662014cf450fe7b09a3,41.0
0,2.0,0,0,3,150,0,2300,10000,5,1,0,65,3,1,ff8081814cf0d662014cf46228fd0a26,41.0
1,2.0,0,0,10,900,0,12000,120000,1,2,3,466,2,1,ff8081814cf0d662014cf46a5b6f0a71,41.0
0,0.0,0,0,1,600,0,6500,65000,0,2,3,1599,3,1,ff8081814cf0d662014cf4b066840d01,41.0
2,3.189112201297674,0,1,6,450,0,10000,30000,1,2,1,1157,2,1,ff8081814cf0d662014cf4f0239f0f37,41.0
0,3.0,0,0,2,1200,0,9000,90000,2,2,0,891,3,1,ff8081814cf0d662014cf52db60d1199,41.0
0,3.0,0,0,10,800,0,12500,100000,1,2,0,948,3,1,ff8081814cf0d662014cf55e91cb130c,41.0
0,12.0,1,1,0,1170,1,27000,270000,1,2,3,1494,0,0,ff8081814cf0d662014cf563bc491347,41.0
3,3.0,0,0,4,400,0,9000,80000,5,2,1,1296,3,1,ff8081814cf0d662014cf56a76181373,41.0
3,4.0,0,0,1,1150,0,12000,80000,1,2,3,1133,3,0,ff8081814cf0d662014cf57243aa13b1,41.0
2,3.189112201297674,0,0,2,450,0,18000,180000,0,0,3,1038,3,1,ff8081814cf0d662014cf58235ed1418,41.0
2,2.0,0,0,6,700,0,9000,90000,1,2,3,948,0,1,ff8081814cf0d662014cf5a8e26a152b,41.0
0,2.0,0,0,5,800,0,17000,170000,1,2,0,673,3,1,ff8081814cf0d662014cf60abdd41746,41.0
1,2.0,0,0,3,1000,0,10000,100000,1,2,0,730,3,1,ff8081814cf0d662014cf90a46e81dac,41.0
0,4.0,1,1,3,1380,1,20000,200000,2,2,3,911,0,0,ff8081814cf0d662014cf95667b81f58,41.0
0,3.0,0,1,8,1200,0,17000,170000,1,2,3,2247,0,0,ff8081814cf0d662014cfa76cfca28ff,41.0
2,3.0,0,1,1,1100,0,15000,150000,2,2,3,948,0,1,ff8081814cf0d662014cfad1eac02bdf,41.0
0,2.0,0,0,2,1000,0,9500,75000,1,2,3,877,3,1,ff8081814cf0d662014cfe6e7fe035bb,41.0
1,4.0,0,0,4,650,0,8500,50000,0,2,3,1829,3,1,ff8081814cf0d662014cfe923db736b3,41.0
1,2.7349788082772375,0,0,0,700,0,8000,50000,0,2,0,1829,3,1,ff8081814cf0d662014cfe94077136ca,40.0
0,4.0,0,0,4,900,0,10000,100000,1,2,0,1819,0,0,ff8081814cf0d662014cfea55abf374b,40.0
0,1.0,0,0,10,850,0,10500,105000,1,2,0,1778,0,1,ff8081814cf0d662014cfeaddbc33773,40.0
2,2.0,0,0,1,600,0,6050,50000,0,2,3,65,3,1,ff8081814cf0d662014cfec0e4a03810,40.0
3,4.0,1,1,0,915,1,8900,89000,1,2,0,1874,0,0,ff8081814cf0d662014cfedacd3d38e0,40.0
4,5.0,0,1,6,1150,0,20000,100000,1,2,0,360,0,0,ff8081814cf0d662014cfedc2fcf38e6,40.0
3,3.0,1,1,4,1234,1,20000,200000,1,2,3,1785,0,0,ff8081814cf0d662014cff2b1f863ad6,40.0
1,2.7349788082772375,0,0,0,601,0,6000,50000,0,2,3,258,0,1,ff8081814cff7251014cff79039d0044,40.0
1,2.0,0,0,8,600,0,12000,100000,1,2,0,1829,3,1,ff8081814cff7251014d001cea9205d1,40.0
0,1.0,0,0,8,800,0,6000,60000,0,2,0,1462,3,1,ff8081814cff7251014d0363199d0de0,40.0
3,5.0,0,1,7,1475,0,23000,125000,2,2,3,1139,0,0,ff8081814cff7251014d0394942a0ebc,40.0
3,3.0,0,0,3,700,0,9000,80000,0,2,0,255,3,1,ff8081814cff7251014d03b2bcb50f6b,40.0
1,2.0,0,0,5,400,0,5500,30000,0,2,0,871,0,1,ff8081814cff7251014d03cfd019104f,40.0
0,2.0,0,0,10,1150,0,15000,100000,1,2,3,1139,0,1,ff8081814cff7251014d040724ef1240,40.0
3,3.0,0,0,1,500,0,6500,65000,5,2,0,1819,3,1,ff8081814cff7251014d043c279e136d,40.0
0,2.037134612972024,0,0,0,1000,0,10000,100000,1,2,3,1109,3,1,ff8081814cff7251014d0443164113c2,40.0
3,3.0,0,0,0,1100,0,14000,100000,1,2,3,609,0,0,ff8081814cff7251014d048824081617,40.0
2,3.0,0,0,10,450,0,7000,70000,0,2,0,1348,0,1,ff8081814cff7251014d04ca55eb181d,40.0
2,19.0,1,1,2,1279,1,17500,175000,1,2,3,86,0,0,ff8081814cff7251014d04e2cc7018fd,40.0
1,2.0,0,0,10,1200,0,17000,170000,1,2,3,2247,0,2,ff8081814cff7251014d052109e41b3b,40.0
10,10.0,1,1,1,1742,0,20000,100000,2,2,3,1202,0,0,ff8081814cff7251014d087a8fea235d,40.0
1,2.0,0,0,5,900,0,12000,120000,1,2,3,1785,0,1,ff8081814cff7251014d08b97c912477,40.0
2,3.189112201297674,1,1,5,1129,1,15000,150000,1,2,3,2314,0,1,ff8081814cff7251014d08c764ea24c8,40.0
3,3.0,0,0,4,600,0,8000,40000,0,2,3,1563,3,1,ff8081814cff7251014d08f29fa825df,40.0
0,2.0,0,0,4,600,0,6500,30000,1,2,0,667,3,1,ff8081814cff7251014d0dbaf1ed36ae,39.0
0,3.0,0,0,18,1800,0,33000,330000,2,2,3,1891,0,1,ff8081814cff7251014d0e26ff6739cd,39.0
1,3.0,1,0,5,500,0,8500,50000,1,1,0,1038,3,1,ff8081814cff7251014d0e3b300c3a9c,39.0
0,2.0,0,0,8,1200,0,14000,140000,1,2,0,2164,3,1,ff8081814cff7251014d0ec48caf3ed7,39.0
1,3.0,0,0,2,700,0,11000,55000,1,2,3,1133,0,1,ff8081814cff7251014d0f36a0ee4250,39.0
1,3.0,0,0,2,700,0,11000,120000,1,2,3,147,0,1,ff8081814cff7251014d0f61ffce4372,39.0
0,2.0,0,0,12,350,0,4500,50000,0,2,0,1803,3,1,ff8081814cff7251014d0f68ad3343b8,39.0
1,2.0,0,0,12,650,0,8000,100000,1,2,0,1803,3,1,ff8081814cff7251014d0f6f327443d1,39.0
3,3.0,1,1,5,1410,1,17000,100000,2,2,0,320,0,0,ff8081814d1016be014d109232f70270,39.0
3,3.0,0,0,3,450,0,6500,65000,0,2,0,1226,3,1,ff8081814d1016be014d12c43d2c051e,39.0
1,2.0,0,0,3,1000,0,10000,100000,1,2,0,2227,3,1,ff8081814d1016be014d12c5a51c0526,39.0
1,1.0,0,0,8,650,0,15000,150000,1,2,0,1522,0,1,ff8081814d1016be014d133a2b4a083b,39.0
6,7.0,1,1,1,1525,1,10000,100000,2,2,0,187,0,0,ff8081814d1016be014d13447d8908b0,39.0
3,4.04628537735849,0,0,0,450,0,7500,40000,0,2,3,871,3,1,ff8081814d136522014d13762e1c00a9,39.0
1,2.0,0,0,5,550,0,6500,65000,0,2,0,1529,3,1,ff8081814d136522014d1389a3550198,39.0
0,2.0,0,0,10,900,0,12000,120000,1,2,3,166,3,1,ff8081814d13e082014d13ed7b820067,39.0
2,6.0,0,1,2,900,0,11500,40000,1,2,0,668,0,0,ff8081814d13f95f014d142ab77801be,39.0
3,3.0,0,0,10,250,0,4000,25000,5,2,1,1967,2,1,ff8081814d13f95f014d14305b1a01e2,39.0
2,2.0,0,0,3,1200,0,23000,230000,2,2,3,50,0,1,ff8081814d13f95f014d1450d2d802c0,39.0
2,3.0,0,0,5,650,0,12000,150000,1,2,0,1363,3,1,ff8081814d13f95f014d148fcb1a04dd,39.0
0,2.0,0,0,2,1950,0,24000,240000,2,2,3,1778,0,1,ff8081814d13f95f014d14b06b8305b8,39.0
0,2.037134612972024,0,0,8,450,0,10000,100000,1,2,3,278,3,1,ff8081814d17f13e014d184c8ac30251,39.0
1,2.7349788082772375,0,0,8,450,0,10200,100000,1,2,3,278,3,1,ff8081814d17f13e014d184ddefe0261,39.0
0,2.0,0,0,0,1000,0,13500,80000,1,2,0,1851,0,1,ff8081814d17f13e014d18d753ab0751,39.0
4,4.0,0,0,0,500,0,11000,100000,0,2,3,920,3,2,ff8081814d17f13e014d18e0419f0796,39.0
0,3.0,0,0,2,1200,0,12000,100000,1,1,3,1154,0,1,ff8081814d17f13e014d18f4de03085d,39.0
2,2.0,0,0,1,1200,0,15000,150000,1,2,3,1356,0,1,ff8081814d17f13e014d1907c85408f8,39.0
1,14.0,1,1,3,1134,1,15000,90000,1,2,0,1919,0,0,ff8081814d17f13e014d19228dfd0a1d,39.0
0,2.0,0,0,3,500,0,9000,60000,0,2,0,1829,0,1,ff8081814d17f13e014d192e70d70a8c,39.0
0,2.0,0,0,10,600,0,8500,85000,0,2,3,279,3,0,ff8081814d17f13e014d196c485f0c7a,39.0
7,15.0,0,1,0,2225,0,42000,400000,2,2,3,2288,0,0,ff8081814d17f13e014d199572450d90,39.0
1,2.0,0,0,10,1000,0,25000,250000,1,2,0,936,0,1,ff8081814d17f13e014d1a0be67810b8,39.0
1,3.0,0,0,5,500,0,10000,40000,0,2,0,2051,3,1,ff8081814d17f13e014d1a8912c31283,39.0
1,3.0,0,0,0,800,0,11000,110000,1,2,0,1829,3,2,ff8081814d17f13e014d1d1278ee1641,39.0
0,1.0,0,0,10,1300,0,25000,250000,1,2,3,621,0,2,ff8081814d1d3b17014d1d525ee7009e,38.0
4,5.400425230333097,0,0,3,1000,0,13000,100000,1,2,3,1286,0,1,ff8081814d1d3b17014d1d6750b80134,38.0
7,14.0,1,1,2,1330,1,15000,150000,1,2,3,1793,0,0,ff8081814d1d3b17014d1d921cd3029f,38.0
0,1.0,0,0,3,800,0,12000,100000,1,2,3,1764,0,1,ff8081814d1d3b17014d1e081f100765,38.0
1,1.0,0,0,0,1200,0,16000,150000,1,2,3,833,0,1,ff8081814d1e1f05014d1e3950c600cb,38.0
0,1.0,1,0,10,880,1,16500,165000,1,2,3,424,0,1,ff8081814d1e1f05014d1e6fc29402ee,38.0
1,2.0,0,0,2,900,0,15000,150000,1,2,3,877,3,1,ff8081814d1e1f05014d1eab5e4b04ca,38.0
0,2.0,0,0,1,650,0,7000,70000,1,2,3,1019,3,1,ff8081814d1e1f05014d1eb91034054d,38.0
